$Well : 150
DEPTH      GR         CALI       NPHI       RHOB       LLS        LLD        DT         PayFlag    PERM_core  PHI_core   PHIE       ResFlag    SW_core    SW         VCL_core   VWCL       
M          GAPI       IN         V/V        G/C3       OHMM       OHMM       us/f                                        Dec                              Dec                   Dec        
$Format : 11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3308.7136  147.4945   12.5200    0.1833     2.6577     4.7728     4.4140     81.2385    0.0000     -999.0000  -999.0000  0.0267     0.0000     -999.0000  1.0000     -999.0000  0.6004     
3308.8660  145.4903   12.5027    0.1872     2.6566     4.7473     4.3970     81.2922    0.0000     -999.0000  -999.0000  0.0277     0.0000     -999.0000  1.0000     -999.0000  0.6118     
3309.0184  141.5067   12.4902    0.1986     2.6570     4.7577     4.4078     81.1494    0.0000     -999.0000  -999.0000  0.0303     0.0000     -999.0000  1.0000     -999.0000  0.6339     
3309.1708  137.1234   12.4765    0.2067     2.6567     4.7461     4.3982     81.1090    0.0000     -999.0000  -999.0000  0.0352     0.0000     -999.0000  1.0000     -999.0000  0.6049     
3309.3232  138.0233   12.4778    0.2141     2.6532     4.7534     4.4083     80.8480    0.0000     -999.0000  -999.0000  0.0363     0.0000     -999.0000  1.0000     -999.0000  0.6303     
3309.4756  141.7261   12.4800    0.2089     2.6501     4.6657     4.3272     80.8563    0.0000     -999.0000  -999.0000  0.0331     0.0000     -999.0000  1.0000     -999.0000  0.6433     
3309.6280  146.2168   12.4858    0.2017     2.6482     4.6815     4.3392     80.7184    0.0000     -999.0000  -999.0000  0.0323     0.0000     -999.0000  1.0000     -999.0000  0.6203     
3309.7804  149.9308   12.4679    0.1878     2.6530     4.8699     4.5120     80.7960    0.0000     -999.0000  -999.0000  0.0274     0.0000     -999.0000  1.0000     -999.0000  0.5883     
3309.9328  149.6517   12.4514    0.1813     2.6552     5.0182     4.6590     80.8727    0.0000     -999.0000  -999.0000  0.0273     0.0000     -999.0000  1.0000     -999.0000  0.5836     
3310.0852  147.1691   12.4422    0.1829     2.6538     4.9064     4.5560     80.9828    0.0000     -999.0000  -999.0000  0.0292     0.0000     -999.0000  1.0000     -999.0000  0.5902     
3310.2376  143.1718   12.4573    0.1892     2.6484     4.7540     4.4176     80.9756    0.0000     -999.0000  -999.0000  0.0333     0.0000     -999.0000  1.0000     -999.0000  0.6020     
3310.3900  142.0678   12.4525    0.1973     2.6444     4.6665     4.3363     81.0828    0.0000     -999.0000  -999.0000  0.0357     0.0000     -999.0000  1.0000     -999.0000  0.6261     
3310.5424  144.4919   12.4365    0.2110     2.6442     4.6363     4.3074     81.1242    0.0000     -999.0000  -999.0000  0.0362     0.0000     -999.0000  1.0000     -999.0000  0.6716     
3310.6948  148.2422   12.4349    0.2212     2.6498     4.6320     4.3017     81.1697    0.0000     -999.0000  -999.0000  0.0329     0.0000     -999.0000  1.0000     -999.0000  0.7026     
3310.8472  149.9458   12.4274    0.2209     2.6571     4.6285     4.2987     81.1176    0.0000     -999.0000  -999.0000  0.0285     0.0000     -999.0000  1.0000     -999.0000  0.6997     
3310.9996  148.7542   12.4298    0.2103     2.6640     4.6808     4.3483     81.1821    0.0000     -999.0000  -999.0000  0.0240     0.0000     -999.0000  1.0000     -999.0000  0.6707     
3311.1520  145.0885   12.4204    0.1967     2.6669     4.7782     4.4380     81.1840    0.0000     -999.0000  -999.0000  0.0224     0.0000     -999.0000  1.0000     -999.0000  0.6414     
3311.3044  142.2953   12.4217    0.1964     2.6660     4.8662     4.5196     81.1434    0.0000     -999.0000  -999.0000  0.0237     0.0000     -999.0000  1.0000     -999.0000  0.6478     
3311.4568  140.2728   12.4124    0.1944     2.6638     4.8238     4.4831     81.1701    0.0000     -999.0000  -999.0000  0.0245     0.0000     -999.0000  1.0000     -999.0000  0.6325     
3311.6092  140.4460   12.4079    0.1932     2.6621     4.7924     4.4577     81.1529    0.0000     -999.0000  -999.0000  0.0246     0.0000     -999.0000  1.0000     -999.0000  0.6319     
3311.7616  141.4010   12.4079    0.1928     2.6654     4.7923     4.4582     81.0167    0.0000     -999.0000  -999.0000  0.0219     0.0000     -999.0000  1.0000     -999.0000  0.6364     
3311.9140  145.2605   12.4021    0.1890     2.6692     4.7917     4.4579     80.8959    0.0000     -999.0000  -999.0000  0.0200     0.0000     -999.0000  1.0000     -999.0000  0.6277     
3312.0664  147.7171   12.4057    0.1860     2.6699     4.7605     4.4249     80.7892    0.0000     -999.0000  -999.0000  0.0205     0.0000     -999.0000  1.0000     -999.0000  0.6172     
3312.2188  147.3697   12.3906    0.1817     2.6641     4.7709     4.4346     80.7670    0.0000     -999.0000  -999.0000  0.0241     0.0000     -999.0000  1.0000     -999.0000  0.5926     
3312.3712  144.3697   12.3839    0.1821     2.6576     4.9154     4.5728     80.8152    0.0000     -999.0000  -999.0000  0.0272     0.0000     -999.0000  1.0000     -999.0000  0.5901     
3312.5236  145.1585   12.3954    0.1836     2.6542     4.8707     4.5346     80.8146    0.0000     -999.0000  -999.0000  0.0284     0.0000     -999.0000  1.0000     -999.0000  0.5855     
3312.6760  145.2147   12.4057    0.1791     2.6517     4.7792     4.4502     80.8092    0.0000     -999.0000  -999.0000  0.0292     0.0000     -999.0000  1.0000     -999.0000  0.5673     
3312.8284  145.8141   12.4195    0.1809     2.6496     4.7447     4.4155     80.8963    0.0000     -999.0000  -999.0000  0.0309     0.0000     -999.0000  1.0000     -999.0000  0.5748     
3312.9808  143.3628   12.4298    0.1811     2.6459     4.7322     4.4060     80.9508    0.0000     -999.0000  -999.0000  0.0330     0.0000     -999.0000  1.0000     -999.0000  0.5674     
3313.1332  145.2688   12.4262    0.1862     2.6424     4.7208     4.3960     81.0198    0.0000     -999.0000  -999.0000  0.0350     0.0000     -999.0000  1.0000     -999.0000  0.5878     
3313.2856  147.0889   12.4283    0.1960     2.6448     4.6917     4.3694     81.1536    0.0000     -999.0000  -999.0000  0.0336     0.0000     -999.0000  1.0000     -999.0000  0.6283     
3313.4380  147.5391   12.4372    0.2071     2.6517     4.6943     4.3688     81.1311    0.0000     -999.0000  -999.0000  0.0309     0.0000     -999.0000  1.0000     -999.0000  0.6681     
3313.5904  145.1545   12.4400    0.2106     2.6563     4.7907     4.4642     81.1085    0.0000     -999.0000  -999.0000  0.0291     0.0000     -999.0000  1.0000     -999.0000  0.6679     
3313.7428  143.7219   12.4227    0.2021     2.6587     4.7965     4.4730     81.0774    0.0000     -999.0000  -999.0000  0.0272     0.0000     -999.0000  1.0000     -999.0000  0.6385     
3313.8952  146.9787   12.3814    0.1940     2.6568     4.7662     4.4421     80.9862    0.0000     -999.0000  -999.0000  0.0276     0.0000     -999.0000  1.0000     -999.0000  0.6181     
3314.0476  149.2844   12.3737    0.1912     2.6595     4.7822     4.4588     80.9210    0.0000     -999.0000  -999.0000  0.0261     0.0000     -999.0000  1.0000     -999.0000  0.6233     
3314.2000  151.6435   12.3874    0.1958     2.6547     4.8189     4.4917     80.8359    0.0000     -999.0000  -999.0000  0.0307     0.0000     -999.0000  1.0000     -999.0000  0.6304     
3314.3524  150.9234   12.3977    0.2016     2.6526     4.8274     4.5003     80.7946    0.0000     -999.0000  -999.0000  0.0309     0.0000     -999.0000  1.0000     -999.0000  0.6460     
3314.5048  148.6251   12.3941    0.2055     2.6534     4.8142     4.4905     80.6319    0.0000     -999.0000  -999.0000  0.0301     0.0000     -999.0000  1.0000     -999.0000  0.6531     
3314.6572  145.8413   12.3861    0.2001     2.6587     4.8157     4.4987     80.5779    0.0000     -999.0000  -999.0000  0.0257     0.0000     -999.0000  1.0000     -999.0000  0.6373     
3314.8096  147.3184   12.3954    0.1897     2.6630     4.8355     4.5159     80.5246    0.0000     -999.0000  -999.0000  0.0234     0.0000     -999.0000  1.0000     -999.0000  0.6148     
3314.9620  150.2611   12.3913    0.1870     2.6617     4.8410     4.5198     80.4358    0.0000     -999.0000  -999.0000  0.0253     0.0000     -999.0000  1.0000     -999.0000  0.6177     
3315.1144  150.5427   12.3908    0.1970     2.6596     4.8918     4.5670     80.4095    0.0000     -999.0000  -999.0000  0.0281     0.0000     -999.0000  1.0000     -999.0000  0.6456     
3315.2668  145.5548   12.3977    0.2005     2.6525     4.9491     4.6228     80.4585    0.0000     -999.0000  -999.0000  0.0324     0.0000     -999.0000  1.0000     -999.0000  0.6295     
3315.4192  145.6861   12.3826    0.1992     2.6474     4.9833     4.6518     80.4738    0.0000     -999.0000  -999.0000  0.0337     0.0000     -999.0000  1.0000     -999.0000  0.6124     
3315.5716  146.2603   12.3989    0.1878     2.6451     4.9646     4.6339     80.5048    0.0000     -999.0000  -999.0000  0.0325     0.0000     -999.0000  1.0000     -999.0000  0.5735     
3315.7240  146.2028   12.3964    0.1822     2.6482     4.8858     4.5587     80.5725    0.0000     -999.0000  -999.0000  0.0294     0.0000     -999.0000  1.0000     -999.0000  0.5701     
3315.8764  144.4747   12.3977    0.1709     2.6534     4.9013     4.5719     80.6824    0.0000     -999.0000  -999.0000  0.0258     0.0000     -999.0000  1.0000     -999.0000  0.5423     
3316.0288  144.5161   12.4057    0.1689     2.6532     4.9146     4.5884     80.7503    0.0000     -999.0000  -999.0000  0.0275     0.0000     -999.0000  1.0000     -999.0000  0.5493     
3316.1812  146.2189   12.4195    0.1755     2.6505     4.8157     4.4974     80.8163    0.0000     -999.0000  -999.0000  0.0302     0.0000     -999.0000  1.0000     -999.0000  0.5673     
3316.3336  143.2693   12.4067    0.1839     2.6461     4.7854     4.4664     80.8576    0.0000     -999.0000  -999.0000  0.0335     0.0000     -999.0000  1.0000     -999.0000  0.5856     
3316.4860  144.4205   12.3999    0.1931     2.6447     4.8191     4.4976     80.8589    0.0000     -999.0000  -999.0000  0.0347     0.0000     -999.0000  1.0000     -999.0000  0.6079     
3316.6384  144.0412   12.3999    0.1962     2.6424     4.8511     4.5280     80.9123    0.0000     -999.0000  -999.0000  0.0359     0.0000     -999.0000  1.0000     -999.0000  0.6049     
3316.7908  142.3811   12.4057    0.1952     2.6432     4.8442     4.5222     80.8588    0.0000     -999.0000  -999.0000  0.0342     0.0000     -999.0000  1.0000     -999.0000  0.6011     
3316.9432  139.1785   12.4079    0.1886     2.6465     4.8435     4.5238     80.8287    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.5845     
3317.0956  139.6774   12.4021    0.1820     2.6517     4.7822     4.4646     80.6249    0.0000     -999.0000  -999.0000  0.0279     0.0000     -999.0000  1.0000     -999.0000  0.5846     
3317.2480  144.3349   12.4057    0.1876     2.6555     4.6627     4.3529     80.5947    0.0000     -999.0000  -999.0000  0.0279     0.0000     -999.0000  1.0000     -999.0000  0.6144     
3317.4004  146.5561   12.4079    0.1931     2.6547     4.6698     4.3577     80.5201    0.0000     -999.0000  -999.0000  0.0289     0.0000     -999.0000  1.0000     -999.0000  0.6317     
3317.5528  146.8354   12.4137    0.2076     2.6597     4.7426     4.4294     80.5770    0.0000     -999.0000  -999.0000  0.0271     0.0000     -999.0000  1.0000     -999.0000  0.6848     
3317.7052  144.4624   12.4044    0.2115     2.6645     4.9184     4.5908     80.4754    0.0000     -999.0000  -999.0000  0.0258     0.0000     -999.0000  1.0000     -999.0000  0.6632     
3317.8576  141.5245   12.3999    0.2043     2.6739     5.2089     4.8668     80.4478    0.0000     -999.0000  -999.0000  0.0205     0.0000     -999.0000  1.0000     -999.0000  0.6438     
3318.0100  141.1184   12.3884    0.1940     2.6760     5.1973     4.8636     80.4298    0.0000     -999.0000  -999.0000  0.0172     0.0000     -999.0000  1.0000     -999.0000  0.6456     
3318.1624  142.5772   12.3897    0.1868     2.6773     4.8564     4.5487     80.3731    0.0000     -999.0000  -999.0000  0.0160     0.0000     -999.0000  1.0000     -999.0000  0.6358     
3318.3148  145.0670   12.3861    0.1874     2.6751     4.6298     4.3329     80.2266    0.0000     -999.0000  -999.0000  0.0189     0.0000     -999.0000  1.0000     -999.0000  0.6388     
3318.4672  144.4727   12.3897    0.1937     2.6686     4.7051     4.4025     80.3443    0.0000     -999.0000  -999.0000  0.0241     0.0000     -999.0000  1.0000     -999.0000  0.6441     
3318.6196  147.0485   12.3977    0.1978     2.6564     4.7538     4.4506     80.2326    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.6267     
3318.7720  145.5352   12.3999    0.1967     2.6471     4.7569     4.4537     80.1339    0.0000     -999.0000  -999.0000  0.0336     0.0000     -999.0000  1.0000     -999.0000  0.6055     
3318.9244  144.0922   12.3884    0.1872     2.6487     4.7740     4.4702     80.2431    0.0000     -999.0000  -999.0000  0.0288     0.0000     -999.0000  1.0000     -999.0000  0.5846     
3319.0768  141.2396   12.3954    0.1801     2.6602     4.8531     4.5466     80.0864    0.0000     -999.0000  -999.0000  0.0216     0.0000     -999.0000  1.0000     -999.0000  0.5981     
3319.2292  141.3992   12.3999    0.1839     2.6699     4.8823     4.5730     79.9012    0.0000     -999.0000  -999.0000  0.0187     0.0000     -999.0000  1.0000     -999.0000  0.6227     
3319.3816  143.7166   12.3826    0.1791     2.6710     4.9351     4.6172     79.8974    0.0000     -999.0000  -999.0000  0.0192     0.0000     -999.0000  1.0000     -999.0000  0.5947     
3319.5340  141.9786   12.3759    0.1763     2.6652     5.0038     4.6855     79.9497    0.0000     -999.0000  -999.0000  0.0233     0.0000     -999.0000  1.0000     -999.0000  0.5822     
3319.6864  137.9575   12.3932    0.1780     2.6564     5.0625     4.7431     79.9417    0.0000     -999.0000  -999.0000  0.0290     0.0000     -999.0000  1.0000     -999.0000  0.5696     
3319.8388  131.5264   12.3956    0.1847     2.6490     5.0826     4.7616     79.8404    0.0000     -999.0000  -999.0000  0.0368     0.0000     -999.0000  1.0000     -999.0000  0.5452     
3319.9912  129.2557   12.4040    0.1929     2.6442     5.0531     4.7317     79.8290    0.0000     -999.0000  -999.0000  0.0392     0.0000     -999.0000  1.0000     -999.0000  0.5479     
3320.1436  132.0288   12.4195    0.1861     2.6453     4.9118     4.5980     80.0667    0.0000     -999.0000  -999.0000  0.0315     0.0000     -999.0000  1.0000     -999.0000  0.5777     
3320.2960  137.0555   12.4355    0.1869     2.6517     4.7445     4.4433     80.1882    0.0000     -999.0000  -999.0000  0.0280     0.0000     -999.0000  1.0000     -999.0000  0.6051     
3320.4484  142.0614   12.4342    0.1872     2.6601     4.8946     4.5838     80.2280    0.0000     -999.0000  -999.0000  0.0233     0.0000     -999.0000  1.0000     -999.0000  0.6172     
3320.6008  145.2967   12.4378    0.1895     2.6686     4.8721     4.5662     80.1886    0.0000     -999.0000  -999.0000  0.0200     0.0000     -999.0000  1.0000     -999.0000  0.6345     
3320.7532  147.4785   12.4400    0.1847     2.6692     4.7488     4.4533     80.0898    0.0000     -999.0000  -999.0000  0.0204     0.0000     -999.0000  1.0000     -999.0000  0.6061     
3320.9056  149.4986   12.4573    0.1766     2.6663     4.6992     4.4070     79.9647    0.0000     -999.0000  -999.0000  0.0219     0.0000     -999.0000  1.0000     -999.0000  0.5770     
3321.0580  150.2565   12.4698    0.1719     2.6573     4.8288     4.5328     79.9690    0.0000     -999.0000  -999.0000  0.0267     0.0000     -999.0000  1.0000     -999.0000  0.5482     
3321.2104  147.3940   12.4806    0.1666     2.6505     4.9455     4.6566     79.9108    0.0000     -999.0000  -999.0000  0.0291     0.0000     -999.0000  1.0000     -999.0000  0.5274     
3321.3628  146.5348   12.5041    0.1696     2.6442     4.8864     4.6007     79.7225    0.0000     -999.0000  -999.0000  0.0326     0.0000     -999.0000  1.0000     -999.0000  0.5367     
3321.5152  144.1758   12.5005    0.1750     2.6441     5.0374     4.7470     79.6191    0.0000     -999.0000  -999.0000  0.0319     0.0000     -999.0000  1.0000     -999.0000  0.5592     
3321.6676  143.7206   12.5018    0.1852     2.6477     5.1327     4.8407     79.6170    0.0000     -999.0000  -999.0000  0.0312     0.0000     -999.0000  1.0000     -999.0000  0.5927     
3321.8200  140.3497   12.5155    0.1847     2.6490     5.1399     4.8451     79.4579    0.0000     -999.0000  -999.0000  0.0309     0.0000     -999.0000  1.0000     -999.0000  0.5766     
3321.9724  141.7805   12.5315    0.1807     2.6462     5.1277     4.8333     79.3123    0.0000     -999.0000  -999.0000  0.0333     0.0000     -999.0000  1.0000     -999.0000  0.5527     
3322.1248  142.6716   12.5648    0.1710     2.6347     5.0418     4.7603     79.1477    0.0000     -999.0000  -999.0000  0.0390     0.0000     -999.0000  1.0000     -999.0000  0.4973     
3322.2772  143.0478   12.5962    0.1641     2.6245     5.0617     4.7817     79.0758    0.0000     -999.0000  -999.0000  0.0426     0.0000     -999.0000  1.0000     -999.0000  0.4709     
3322.4296  140.2730   12.6041    0.1618     2.6185     5.1808     4.8855     78.8852    0.0000     -999.0000  -999.0000  0.0447     0.0000     -999.0000  1.0000     -999.0000  0.4643     
3322.5820  137.1844   12.3882    0.1662     2.6180     5.4810     5.1615     78.9382    0.0000     -999.0000  -999.0000  0.0445     0.0000     -999.0000  1.0000     -999.0000  0.4844     
